identity_key,boundary_flags,candidate_state
belted_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT
beoseon,,CLEAN_FOR_FRESH_HOLDOUT
beret,,CLEAN_FOR_FRESH_HOLDOUT
bib,,CLEAN_FOR_FRESH_HOLDOUT
bijia,,CLEAN_FOR_FRESH_HOLDOUT
bike_jersey,,CLEAN_FOR_FRESH_HOLDOUT
bike_shorts,,CLEAN_FOR_FRESH_HOLDOUT
biker_clothes,,CLEAN_FOR_FRESH_HOLDOUT
bikesuit,,CLEAN_FOR_FRESH_HOLDOUT
bird_hat,,CLEAN_FOR_FRESH_HOLDOUT
bird_hood,,CLEAN_FOR_FRESH_HOLDOUT
bird_mask,,CLEAN_FOR_FRESH_HOLDOUT
biretta,,CLEAN_FOR_FRESH_HOLDOUT
black_apron,,CLEAN_FOR_FRESH_HOLDOUT
black_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT
black_bloomers,,CLEAN_FOR_FRESH_HOLDOUT
black_bodice,,CLEAN_FOR_FRESH_HOLDOUT
black_boots,,CLEAN_FOR_FRESH_HOLDOUT
black_buruma,,CLEAN_FOR_FRESH_HOLDOUT
black_camisole,,CLEAN_FOR_FRESH_HOLDOUT
black_cape,,CLEAN_FOR_FRESH_HOLDOUT
black_capelet,,CLEAN_FOR_FRESH_HOLDOUT
black_cardigan,,CLEAN_FOR_FRESH_HOLDOUT
black_changpao,,CLEAN_FOR_FRESH_HOLDOUT
black_chaps,,CLEAN_FOR_FRESH_HOLDOUT
black_chemise,,CLEAN_FOR_FRESH_HOLDOUT
black_cloak,,CLEAN_FOR_FRESH_HOLDOUT
black_coat,,CLEAN_FOR_FRESH_HOLDOUT
black_coat_(kingdom_hearts),,CLEAN_FOR_FRESH_HOLDOUT
black_coif,,CLEAN_FOR_FRESH_HOLDOUT
black_culottes,,CLEAN_FOR_FRESH_HOLDOUT
black_dougi,,CLEAN_FOR_FRESH_HOLDOUT
black_dress,,CLEAN_FOR_FRESH_HOLDOUT
black_gloves,,CLEAN_FOR_FRESH_HOLDOUT
black_gorget,,CLEAN_FOR_FRESH_HOLDOUT
black_hakama,,CLEAN_FOR_FRESH_HOLDOUT
black_hanbok,,CLEAN_FOR_FRESH_HOLDOUT
black_hanfu,,CLEAN_FOR_FRESH_HOLDOUT
black_haori,,CLEAN_FOR_FRESH_HOLDOUT
black_hat,,CLEAN_FOR_FRESH_HOLDOUT
black_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT
black_hood,,CLEAN_FOR_FRESH_HOLDOUT
black_hoodie,,CLEAN_FOR_FRESH_HOLDOUT
black_jacket,,CLEAN_FOR_FRESH_HOLDOUT
black_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT
black_kimono,,CLEAN_FOR_FRESH_HOLDOUT
black_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT
black_leggings,,CLEAN_FOR_FRESH_HOLDOUT
black_mask,,CLEAN_FOR_FRESH_HOLDOUT
black_mittens,,CLEAN_FOR_FRESH_HOLDOUT
black_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT
black_necktie,,CLEAN_FOR_FRESH_HOLDOUT
black_overalls,,CLEAN_FOR_FRESH_HOLDOUT
black_overskirt,,CLEAN_FOR_FRESH_HOLDOUT
black_pajamas,,CLEAN_FOR_FRESH_HOLDOUT
black_pants,,CLEAN_FOR_FRESH_HOLDOUT
black_poncho,,CLEAN_FOR_FRESH_HOLDOUT
