identity_key,boundary_flags,candidate_state
interlocked_fingers,,CLEAN_FOR_FRESH_HOLDOUT
interlocked_toes,,CLEAN_FOR_FRESH_HOLDOUT
inugami-ke_no_ichizoku_pose,,CLEAN_FOR_FRESH_HOLDOUT
inward_v,,CLEAN_FOR_FRESH_HOLDOUT
inward_w,,CLEAN_FOR_FRESH_HOLDOUT
ishidaki,,CLEAN_FOR_FRESH_HOLDOUT
jack-o'_challenge,,CLEAN_FOR_FRESH_HOLDOUT
jogging,,CLEAN_FOR_FRESH_HOLDOUT
jojo_pose,,CLEAN_FOR_FRESH_HOLDOUT
jonathan_joestar's_pose,,CLEAN_FOR_FRESH_HOLDOUT
jumping,,CLEAN_FOR_FRESH_HOLDOUT
kagurabachi_pose_(meme),,CLEAN_FOR_FRESH_HOLDOUT
kakyoin_noriaki's_pose,,CLEAN_FOR_FRESH_HOLDOUT
kamina_pose,,CLEAN_FOR_FRESH_HOLDOUT
kibasen,,CLEAN_FOR_FRESH_HOLDOUT
kickflip,,CLEAN_FOR_FRESH_HOLDOUT
kill_me_dance,,CLEAN_FOR_FRESH_HOLDOUT
killer_queen's_pose,,CLEAN_FOR_FRESH_HOLDOUT
kirara_jump,,CLEAN_FOR_FRESH_HOLDOUT
kitsune_dance,,CLEAN_FOR_FRESH_HOLDOUT
kneeling,,CLEAN_FOR_FRESH_HOLDOUT
koi_dance,,CLEAN_FOR_FRESH_HOLDOUT
kongou_pose,,CLEAN_FOR_FRESH_HOLDOUT
kujo_jotaro's_pose,,CLEAN_FOR_FRESH_HOLDOUT
kyoudaidon,,CLEAN_FOR_FRESH_HOLDOUT
last_shooting,,CLEAN_FOR_FRESH_HOLDOUT
leaning,,CLEAN_FOR_FRESH_HOLDOUT
leaning_back,,CLEAN_FOR_FRESH_HOLDOUT
leaning_forward,,CLEAN_FOR_FRESH_HOLDOUT
leaning_in,,CLEAN_FOR_FRESH_HOLDOUT
leaning_out_of_window,,CLEAN_FOR_FRESH_HOLDOUT
leaning_to_the_side,,CLEAN_FOR_FRESH_HOLDOUT
leaving,,CLEAN_FOR_FRESH_HOLDOUT
leg_behind_shoulder,,CLEAN_FOR_FRESH_HOLDOUT
leg_between_thighs,,CLEAN_FOR_FRESH_HOLDOUT
leg_lift,,CLEAN_FOR_FRESH_HOLDOUT
legs_behind_head,,CLEAN_FOR_FRESH_HOLDOUT
legs_folded,,CLEAN_FOR_FRESH_HOLDOUT
legs_on_table,,CLEAN_FOR_FRESH_HOLDOUT
legs_together,,CLEAN_FOR_FRESH_HOLDOUT
letter_pose,,CLEAN_FOR_FRESH_HOLDOUT
levitation,,CLEAN_FOR_FRESH_HOLDOUT
lifted_by_balloons,,CLEAN_FOR_FRESH_HOLDOUT
lifted_by_cursor,,CLEAN_FOR_FRESH_HOLDOUT
lifted_by_tail,,CLEAN_FOR_FRESH_HOLDOUT
liftoff,,CLEAN_FOR_FRESH_HOLDOUT
limp_wrist,,CLEAN_FOR_FRESH_HOLDOUT
lineup,,CLEAN_FOR_FRESH_HOLDOUT
locked_arms,,CLEAN_FOR_FRESH_HOLDOUT
locked_legs,,CLEAN_FOR_FRESH_HOLDOUT
log_pose,,CLEAN_FOR_FRESH_HOLDOUT
lotus_position,,CLEAN_FOR_FRESH_HOLDOUT
lounging,,CLEAN_FOR_FRESH_HOLDOUT
lunging,,CLEAN_FOR_FRESH_HOLDOUT
lying,,CLEAN_FOR_FRESH_HOLDOUT
lying_upside-down,,CLEAN_FOR_FRESH_HOLDOUT
manspreading,,CLEAN_FOR_FRESH_HOLDOUT
march,,CLEAN_FOR_FRESH_HOLDOUT
marching,,CLEAN_FOR_FRESH_HOLDOUT
marching_band,,CLEAN_FOR_FRESH_HOLDOUT
marching_band_(idolmaster),,CLEAN_FOR_FRESH_HOLDOUT
marching_band_baton,,CLEAN_FOR_FRESH_HOLDOUT
martial_arts,,CLEAN_FOR_FRESH_HOLDOUT
matching_pose,,CLEAN_FOR_FRESH_HOLDOUT
meditation,,CLEAN_FOR_FRESH_HOLDOUT
messy_sleeper,,CLEAN_FOR_FRESH_HOLDOUT
mesugaki_pose,,CLEAN_FOR_FRESH_HOLDOUT
mid-stride,,CLEAN_FOR_FRESH_HOLDOUT
midair,,CLEAN_FOR_FRESH_HOLDOUT
mochi_mochi_dance,,CLEAN_FOR_FRESH_HOLDOUT
modeling,,CLEAN_FOR_FRESH_HOLDOUT
mooning,,CLEAN_FOR_FRESH_HOLDOUT
mudra,,CLEAN_FOR_FRESH_HOLDOUT
naruto_run,,CLEAN_FOR_FRESH_HOLDOUT
nervous_tama-chan_pose,,CLEAN_FOR_FRESH_HOLDOUT
nodding,,CLEAN_FOR_FRESH_HOLDOUT
o_arms,,CLEAN_FOR_FRESH_HOLDOUT
object_on_bulge,,CLEAN_FOR_FRESH_HOLDOUT
object_on_head,,CLEAN_FOR_FRESH_HOLDOUT
object_on_lap,,CLEAN_FOR_FRESH_HOLDOUT
ofuda_on_clothes,,CLEAN_FOR_FRESH_HOLDOUT
ofuda_on_head,,CLEAN_FOR_FRESH_HOLDOUT
ofuda_on_leg,,CLEAN_FOR_FRESH_HOLDOUT
ojigi_(bowing),,CLEAN_FOR_FRESH_HOLDOUT
ojou-sama_pose,,CLEAN_FOR_FRESH_HOLDOUT
on_airplane,,CLEAN_FOR_FRESH_HOLDOUT
