identity_key,state
mole_on_forehead,LOW_RISK_BODY_CANDIDATE_V19_1
mole_on_hand,LOW_RISK_BODY_CANDIDATE_V19_1
mole_on_leg,LOW_RISK_BODY_CANDIDATE_V19_1
mole_on_neck,LOW_RISK_BODY_CANDIDATE_V19_1
mole_on_nose,LOW_RISK_BODY_CANDIDATE_V19_1
mole_on_shoulder,LOW_RISK_BODY_CANDIDATE_V19_1
mole_under_each_eye,LOW_RISK_BODY_CANDIDATE_V19_1
mole_under_eye,LOW_RISK_BODY_CANDIDATE_V19_1
monkey_tail,LOW_RISK_BODY_CANDIDATE_V19_1
monsterification,LOW_RISK_BODY_CANDIDATE_V19_1
moon_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
moose_tail,LOW_RISK_BODY_CANDIDATE_V19_1
more_muscular_than_canon,LOW_RISK_BODY_CANDIDATE_V19_1
moth_wings,LOW_RISK_BODY_CANDIDATE_V19_1
mouse_ears,LOW_RISK_BODY_CANDIDATE_V19_1
mouse_tail,LOW_RISK_BODY_CANDIDATE_V19_1
mucus,LOW_RISK_BODY_CANDIDATE_V19_1
muffin_top,LOW_RISK_BODY_CANDIDATE_V19_1
muffled,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_feathers,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_fur,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_horns,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_nails,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_skin,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_tail,LOW_RISK_BODY_CANDIDATE_V19_1
multicolored_wings,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_animal_ears,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_head_bumps,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_heads,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_horns,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_legs,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_moles,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_scars,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_tails,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_tattoos,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_tongues,LOW_RISK_BODY_CANDIDATE_V19_1
multiple_wings,LOW_RISK_BODY_CANDIDATE_V19_1
muscle_growth,LOW_RISK_BODY_CANDIDATE_V19_1
muscular_arms,LOW_RISK_BODY_CANDIDATE_V19_1
muscular_child,LOW_RISK_BODY_CANDIDATE_V19_1
muscular_female,LOW_RISK_BODY_CANDIDATE_V19_1
muscular_male,LOW_RISK_BODY_CANDIDATE_V19_1
muscular_other,LOW_RISK_BODY_CANDIDATE_V19_1
musical_note_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
mutation,LOW_RISK_BODY_CANDIDATE_V19_1
mute,LOW_RISK_BODY_CANDIDATE_V19_1
nail_art,LOW_RISK_BODY_CANDIDATE_V19_1
nail_polish,LOW_RISK_BODY_CANDIDATE_V19_1
nape,LOW_RISK_BODY_CANDIDATE_V19_1
naturally_detached_hair,LOW_RISK_BODY_CANDIDATE_V19_1
neck_blush,LOW_RISK_BODY_CANDIDATE_V19_1
neck_piercing,LOW_RISK_BODY_CANDIDATE_V19_1
neck_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
neck_tuft,LOW_RISK_BODY_CANDIDATE_V19_1
nervous_system,LOW_RISK_BODY_CANDIDATE_V19_1
no_animal_ears,LOW_RISK_BODY_CANDIDATE_V19_1
no_ears,LOW_RISK_BODY_CANDIDATE_V19_1
no_fingers,LOW_RISK_BODY_CANDIDATE_V19_1
no_hands,LOW_RISK_BODY_CANDIDATE_V19_1
no_horns,LOW_RISK_BODY_CANDIDATE_V19_1
no_piercings,LOW_RISK_BODY_CANDIDATE_V19_1
no_prosthetic_arm,LOW_RISK_BODY_CANDIDATE_V19_1
no_prosthetic_leg,LOW_RISK_BODY_CANDIDATE_V19_1
no_scar,LOW_RISK_BODY_CANDIDATE_V19_1
no_skin,LOW_RISK_BODY_CANDIDATE_V19_1
no_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
nobiiru_arm,LOW_RISK_BODY_CANDIDATE_V19_1
nose,LOW_RISK_BODY_CANDIDATE_V19_1
nose_horn,LOW_RISK_BODY_CANDIDATE_V19_1
nostrils,LOW_RISK_BODY_CANDIDATE_V19_1
notched_ear,LOW_RISK_BODY_CANDIDATE_V19_1
notched_ears,LOW_RISK_BODY_CANDIDATE_V19_1
obese,LOW_RISK_BODY_CANDIDATE_V19_1
obliques,LOW_RISK_BODY_CANDIDATE_V19_1
oiled,LOW_RISK_BODY_CANDIDATE_V19_1
old,LOW_RISK_BODY_CANDIDATE_V19_1
ominous_shadow,LOW_RISK_BODY_CANDIDATE_V19_1
one-eyed,LOW_RISK_BODY_CANDIDATE_V19_1
one_ear_down,LOW_RISK_BODY_CANDIDATE_V19_1
one_eye_in_shadow,LOW_RISK_BODY_CANDIDATE_V19_1
orange_feathers,LOW_RISK_BODY_CANDIDATE_V19_1
orange_fur,LOW_RISK_BODY_CANDIDATE_V19_1
orange_horns,LOW_RISK_BODY_CANDIDATE_V19_1
orange_nails,LOW_RISK_BODY_CANDIDATE_V19_1
orange_scales,LOW_RISK_BODY_CANDIDATE_V19_1
orange_skin,LOW_RISK_BODY_CANDIDATE_V19_1
orange_tail,LOW_RISK_BODY_CANDIDATE_V19_1
orange_wings,LOW_RISK_BODY_CANDIDATE_V19_1
ornate,LOW_RISK_BODY_CANDIDATE_V19_1
oversized_forearms,LOW_RISK_BODY_CANDIDATE_V19_1
oversized_limbs,LOW_RISK_BODY_CANDIDATE_V19_1
oversized_wings,LOW_RISK_BODY_CANDIDATE_V19_1
pale_skin,LOW_RISK_BODY_CANDIDATE_V19_1
palms,LOW_RISK_BODY_CANDIDATE_V19_1
panda_ears,LOW_RISK_BODY_CANDIDATE_V19_1
panda_tail,LOW_RISK_BODY_CANDIDATE_V19_1
pangolin_ears,LOW_RISK_BODY_CANDIDATE_V19_1
pangolin_tail,LOW_RISK_BODY_CANDIDATE_V19_1
panther_ears,LOW_RISK_BODY_CANDIDATE_V19_1
panther_tail,LOW_RISK_BODY_CANDIDATE_V19_1
parallel_piercings,LOW_RISK_BODY_CANDIDATE_V19_1
paralysis,LOW_RISK_BODY_CANDIDATE_V19_1
partial_transformation,LOW_RISK_BODY_CANDIDATE_V19_1
partially_blind,LOW_RISK_BODY_CANDIDATE_V19_1
partially_feathered_tail,LOW_RISK_BODY_CANDIDATE_V19_1
partially_invisible,LOW_RISK_BODY_CANDIDATE_V19_1
patchwork_skin,LOW_RISK_BODY_CANDIDATE_V19_1
paw_print_palms,LOW_RISK_BODY_CANDIDATE_V19_1
paw_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
pawpads,LOW_RISK_BODY_CANDIDATE_V19_1
peacock_feathers,LOW_RISK_BODY_CANDIDATE_V19_1
pear-shaped_figure,LOW_RISK_BODY_CANDIDATE_V19_1
peg_leg,LOW_RISK_BODY_CANDIDATE_V19_1
penguin_tail,LOW_RISK_BODY_CANDIDATE_V19_1
pentagram_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
perineum,LOW_RISK_BODY_CANDIDATE_V19_1
perineum_peek,LOW_RISK_BODY_CANDIDATE_V19_1
perineum_piercing,LOW_RISK_BODY_CANDIDATE_V19_1
petite,LOW_RISK_BODY_CANDIDATE_V19_1
petrification,LOW_RISK_BODY_CANDIDATE_V19_1
phallic_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
philtrum,LOW_RISK_BODY_CANDIDATE_V19_1
phoenix_wings,LOW_RISK_BODY_CANDIDATE_V19_1
phone_with_ears,LOW_RISK_BODY_CANDIDATE_V19_1
piercing_hole,LOW_RISK_BODY_CANDIDATE_V19_1
pig_ears,LOW_RISK_BODY_CANDIDATE_V19_1
pig_nose,LOW_RISK_BODY_CANDIDATE_V19_1
pig_snout,LOW_RISK_BODY_CANDIDATE_V19_1
pig_tail,LOW_RISK_BODY_CANDIDATE_V19_1
pikachu_ears,LOW_RISK_BODY_CANDIDATE_V19_1
pikachu_tail,LOW_RISK_BODY_CANDIDATE_V19_1
pikachu_tail_(female),LOW_RISK_BODY_CANDIDATE_V19_1
pimple,LOW_RISK_BODY_CANDIDATE_V19_1
pincers,LOW_RISK_BODY_CANDIDATE_V19_1
pink_claws,LOW_RISK_BODY_CANDIDATE_V19_1
pink_feathers,LOW_RISK_BODY_CANDIDATE_V19_1
pink_fur,LOW_RISK_BODY_CANDIDATE_V19_1
pink_horns,LOW_RISK_BODY_CANDIDATE_V19_1
pink_liquid,LOW_RISK_BODY_CANDIDATE_V19_1
pink_nails,LOW_RISK_BODY_CANDIDATE_V19_1
pink_nose,LOW_RISK_BODY_CANDIDATE_V19_1
pink_scales,LOW_RISK_BODY_CANDIDATE_V19_1
pink_skin,LOW_RISK_BODY_CANDIDATE_V19_1
pink_tail,LOW_RISK_BODY_CANDIDATE_V19_1
pink_wings,LOW_RISK_BODY_CANDIDATE_V19_1
plant_wings,LOW_RISK_BODY_CANDIDATE_V19_1
plump,LOW_RISK_BODY_CANDIDATE_V19_1
pointy_chin,LOW_RISK_BODY_CANDIDATE_V19_1
pointy_ears,LOW_RISK_BODY_CANDIDATE_V19_1
pointy_nose,LOW_RISK_BODY_CANDIDATE_V19_1
poisoned,LOW_RISK_BODY_CANDIDATE_V19_1
pokemon_tail,LOW_RISK_BODY_CANDIDATE_V19_1
pokemon_wings,LOW_RISK_BODY_CANDIDATE_V19_1
porcupine_ears,LOW_RISK_BODY_CANDIDATE_V19_1
possessed,LOW_RISK_BODY_CANDIDATE_V19_1
possum_ears,LOW_RISK_BODY_CANDIDATE_V19_1
possum_tail,LOW_RISK_BODY_CANDIDATE_V19_1
prehensile_tail,LOW_RISK_BODY_CANDIDATE_V19_1
proboscis,LOW_RISK_BODY_CANDIDATE_V19_1
projectile_cumdrip,LOW_RISK_BODY_CANDIDATE_V19_1
prosthesis,LOW_RISK_BODY_CANDIDATE_V19_1
prosthetic_arm,LOW_RISK_BODY_CANDIDATE_V19_1
prosthetic_ear,LOW_RISK_BODY_CANDIDATE_V19_1
prosthetic_fingers,LOW_RISK_BODY_CANDIDATE_V19_1
prosthetic_hand,LOW_RISK_BODY_CANDIDATE_V19_1
ptsd,LOW_RISK_BODY_CANDIDATE_V19_1
pumpkin_head,LOW_RISK_BODY_CANDIDATE_V19_1
purple_claws,LOW_RISK_BODY_CANDIDATE_V19_1
purple_ears,LOW_RISK_BODY_CANDIDATE_V19_1
purple_feathers,LOW_RISK_BODY_CANDIDATE_V19_1
purple_fur,LOW_RISK_BODY_CANDIDATE_V19_1
purple_hands,LOW_RISK_BODY_CANDIDATE_V19_1
purple_horns,LOW_RISK_BODY_CANDIDATE_V19_1
purple_scales,LOW_RISK_BODY_CANDIDATE_V19_1
purple_skin,LOW_RISK_BODY_CANDIDATE_V19_1
purple_tail,LOW_RISK_BODY_CANDIDATE_V19_1
purple_wings,LOW_RISK_BODY_CANDIDATE_V19_1
rabbit_ears,LOW_RISK_BODY_CANDIDATE_V19_1
rabbit_ears_antenna,LOW_RISK_BODY_CANDIDATE_V19_1
rabbit_head,LOW_RISK_BODY_CANDIDATE_V19_1
rabbit_paws,LOW_RISK_BODY_CANDIDATE_V19_1
rabbit_tail,LOW_RISK_BODY_CANDIDATE_V19_1
raccoon_ears,LOW_RISK_BODY_CANDIDATE_V19_1
raccoon_tail,LOW_RISK_BODY_CANDIDATE_V19_1
rainbow_wings,LOW_RISK_BODY_CANDIDATE_V19_1
ram_skull,LOW_RISK_BODY_CANDIDATE_V19_1
rayman_limbs,LOW_RISK_BODY_CANDIDATE_V19_1
realistic_teeth,LOW_RISK_BODY_CANDIDATE_V19_1
receding_hairline,LOW_RISK_BODY_CANDIDATE_V19_1
red_claws,LOW_RISK_BODY_CANDIDATE_V19_1
red_feathers,LOW_RISK_BODY_CANDIDATE_V19_1
red_fur,LOW_RISK_BODY_CANDIDATE_V19_1
red_hands,LOW_RISK_BODY_CANDIDATE_V19_1
red_horns,LOW_RISK_BODY_CANDIDATE_V19_1
red_nails,LOW_RISK_BODY_CANDIDATE_V19_1
red_panda_ears,LOW_RISK_BODY_CANDIDATE_V19_1
red_panda_tail,LOW_RISK_BODY_CANDIDATE_V19_1
red_scales,LOW_RISK_BODY_CANDIDATE_V19_1
red_skin,LOW_RISK_BODY_CANDIDATE_V19_1
red_tail,LOW_RISK_BODY_CANDIDATE_V19_1
red_wings,LOW_RISK_BODY_CANDIDATE_V19_1
regeneration,LOW_RISK_BODY_CANDIDATE_V19_1
reverse-jointed_legs,LOW_RISK_BODY_CANDIDATE_V19_1
rhinoceros_ears,LOW_RISK_BODY_CANDIDATE_V19_1
rhinoceros_tail,LOW_RISK_BODY_CANDIDATE_V19_1
ribs,LOW_RISK_BODY_CANDIDATE_V19_1
ringed_eyes,LOW_RISK_BODY_CANDIDATE_V19_1
robot_ears,LOW_RISK_BODY_CANDIDATE_V19_1
robot_joints,LOW_RISK_BODY_CANDIDATE_V19_1
rooster_tail,LOW_RISK_BODY_CANDIDATE_V19_1
roots_(hair),LOW_RISK_BODY_CANDIDATE_V19_1
round_nose,LOW_RISK_BODY_CANDIDATE_V19_1
round_teeth,LOW_RISK_BODY_CANDIDATE_V19_1
runny_nose,LOW_RISK_BODY_CANDIDATE_V19_1
sand_on_skin,LOW_RISK_BODY_CANDIDATE_V19_1
sanpaku,LOW_RISK_BODY_CANDIDATE_V19_1
scales,LOW_RISK_BODY_CANDIDATE_V19_1
scar,LOW_RISK_BODY_CANDIDATE_V19_1
scar_across_eye,LOW_RISK_BODY_CANDIDATE_V19_1
scar_across_eyebrow,LOW_RISK_BODY_CANDIDATE_V19_1
scar_across_eyes,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_arm,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_back,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_cheek,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_chin,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_ear,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_face,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_forehead,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_hand,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_head,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_horns,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_leg,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_neck,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_nose,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_shoulder,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_sternum,LOW_RISK_BODY_CANDIDATE_V19_1
scar_on_tail,LOW_RISK_BODY_CANDIDATE_V19_1
scarecrow,LOW_RISK_BODY_CANDIDATE_V19_1
scared,LOW_RISK_BODY_CANDIDATE_V19_1
scared_to_sleep_alone,LOW_RISK_BODY_CANDIDATE_V19_1
scarf,LOW_RISK_BODY_CANDIDATE_V19_1
scarf_bow,LOW_RISK_BODY_CANDIDATE_V19_1
scarf_choker,LOW_RISK_BODY_CANDIDATE_V19_1
scarlet_devil_mansion,LOW_RISK_BODY_CANDIDATE_V19_1
scarlet_macaw,LOW_RISK_BODY_CANDIDATE_V19_1
scars_all_over,LOW_RISK_BODY_CANDIDATE_V19_1
scorpion_tail,LOW_RISK_BODY_CANDIDATE_V19_1
scrape,LOW_RISK_BODY_CANDIDATE_V19_1
scraped_knee,LOW_RISK_BODY_CANDIDATE_V19_1
scratched,LOW_RISK_BODY_CANDIDATE_V19_1
scratched_paint,LOW_RISK_BODY_CANDIDATE_V19_1
scratches,LOW_RISK_BODY_CANDIDATE_V19_1
screw_in_head,LOW_RISK_BODY_CANDIDATE_V19_1
sea_slug_ears,LOW_RISK_BODY_CANDIDATE_V19_1
segmented_tail,LOW_RISK_BODY_CANDIDATE_V19_1
self-harm_scar,LOW_RISK_BODY_CANDIDATE_V19_1
septum_piercing,LOW_RISK_BODY_CANDIDATE_V19_1
sequential_piercings,LOW_RISK_BODY_CANDIDATE_V19_1
seraph_wings,LOW_RISK_BODY_CANDIDATE_V19_1
serratus_anterior,LOW_RISK_BODY_CANDIDATE_V19_1
severed_arm,LOW_RISK_BODY_CANDIDATE_V19_1
severed_ear,LOW_RISK_BODY_CANDIDATE_V19_1
severed_finger,LOW_RISK_BODY_CANDIDATE_V19_1
severed_hair,LOW_RISK_BODY_CANDIDATE_V19_1
severed_hand,LOW_RISK_BODY_CANDIDATE_V19_1
severed_leg,LOW_RISK_BODY_CANDIDATE_V19_1
severed_tail,LOW_RISK_BODY_CANDIDATE_V19_1
severed_torso,LOW_RISK_BODY_CANDIDATE_V19_1
sexual_dimorphism,LOW_RISK_BODY_CANDIDATE_V19_1
shark_fin,LOW_RISK_BODY_CANDIDATE_V19_1
shark_head,LOW_RISK_BODY_CANDIDATE_V19_1
shark_tail,LOW_RISK_BODY_CANDIDATE_V19_1
shark_tooth,LOW_RISK_BODY_CANDIDATE_V19_1
sharp_fingernails,LOW_RISK_BODY_CANDIDATE_V19_1
sharp_tail,LOW_RISK_BODY_CANDIDATE_V19_1
sharp_teeth,LOW_RISK_BODY_CANDIDATE_V19_1
sharp_toenails,LOW_RISK_BODY_CANDIDATE_V19_1
shaved_body,LOW_RISK_BODY_CANDIDATE_V19_1
shaved_mark,LOW_RISK_BODY_CANDIDATE_V19_1
shedding_fur,LOW_RISK_BODY_CANDIDATE_V19_1
shedding_skin,LOW_RISK_BODY_CANDIDATE_V19_1
sheep_ears,LOW_RISK_BODY_CANDIDATE_V19_1
sheep_head,LOW_RISK_BODY_CANDIDATE_V19_1
sheep_horns,LOW_RISK_BODY_CANDIDATE_V19_1
sheep_tail,LOW_RISK_BODY_CANDIDATE_V19_1
shiny_skin,LOW_RISK_BODY_CANDIDATE_V19_1
short_tail,LOW_RISK_BODY_CANDIDATE_V19_1
shorter_than_canon,LOW_RISK_BODY_CANDIDATE_V19_1
shoulder_blades,LOW_RISK_BODY_CANDIDATE_V19_1
shoulder_blush,LOW_RISK_BODY_CANDIDATE_V19_1
shoulder_freckles,LOW_RISK_BODY_CANDIDATE_V19_1
shredded_muscles,LOW_RISK_BODY_CANDIDATE_V19_1
shrimp_tail,LOW_RISK_BODY_CANDIDATE_V19_1
sick,LOW_RISK_BODY_CANDIDATE_V19_1
side_horns,LOW_RISK_BODY_CANDIDATE_V19_1
sideburns_stubble,LOW_RISK_BODY_CANDIDATE_V19_1
sidepec,LOW_RISK_BODY_CANDIDATE_V19_1
silver_nails,LOW_RISK_BODY_CANDIDATE_V19_1
silver_skin,LOW_RISK_BODY_CANDIDATE_V19_1
single_animal_ear,LOW_RISK_BODY_CANDIDATE_V19_1
single_antler,LOW_RISK_BODY_CANDIDATE_V19_1
single_bare_leg,LOW_RISK_BODY_CANDIDATE_V19_1
single_bare_shoulder,LOW_RISK_BODY_CANDIDATE_V19_1
single_floppy_ear,LOW_RISK_BODY_CANDIDATE_V19_1
single_hand,LOW_RISK_BODY_CANDIDATE_V19_1
single_head_wing,LOW_RISK_BODY_CANDIDATE_V19_1
single_horn,LOW_RISK_BODY_CANDIDATE_V19_1
single_mechanical_arm,LOW_RISK_BODY_CANDIDATE_V19_1
single_mechanical_eye,LOW_RISK_BODY_CANDIDATE_V19_1
single_mechanical_hand,LOW_RISK_BODY_CANDIDATE_V19_1
single_mechanical_leg,LOW_RISK_BODY_CANDIDATE_V19_1
single_mechanical_wing,LOW_RISK_BODY_CANDIDATE_V19_1
single_tooth,LOW_RISK_BODY_CANDIDATE_V19_1
single_wing,LOW_RISK_BODY_CANDIDATE_V19_1
skeletal_arm,LOW_RISK_BODY_CANDIDATE_V19_1
skeletal_body,LOW_RISK_BODY_CANDIDATE_V19_1
skeletal_hand,LOW_RISK_BODY_CANDIDATE_V19_1
skeletal_wings,LOW_RISK_BODY_CANDIDATE_V19_1
skin-covered_horns,LOW_RISK_BODY_CANDIDATE_V19_1
skin_fang,LOW_RISK_BODY_CANDIDATE_V19_1
skin_fangs,LOW_RISK_BODY_CANDIDATE_V19_1
skin_seams,LOW_RISK_BODY_CANDIDATE_V19_1
skinned,LOW_RISK_BODY_CANDIDATE_V19_1
skinny,LOW_RISK_BODY_CANDIDATE_V19_1
skull_and_crossbones_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
skull_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
slap_mark,LOW_RISK_BODY_CANDIDATE_V19_1
slap_mark_on_face,LOW_RISK_BODY_CANDIDATE_V19_1
slim_legs,LOW_RISK_BODY_CANDIDATE_V19_1
slimification,LOW_RISK_BODY_CANDIDATE_V19_1
slit_throat,LOW_RISK_BODY_CANDIDATE_V19_1
small_hands,LOW_RISK_BODY_CANDIDATE_V19_1
small_head,LOW_RISK_BODY_CANDIDATE_V19_1
small_horns,LOW_RISK_BODY_CANDIDATE_V19_1
small_sweatdrop,LOW_RISK_BODY_CANDIDATE_V19_1
smeared_lipstick,LOW_RISK_BODY_CANDIDATE_V19_1
snake_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
snakebite_(piercing),LOW_RISK_BODY_CANDIDATE_V19_1
snot,LOW_RISK_BODY_CANDIDATE_V19_1
snot_trail,LOW_RISK_BODY_CANDIDATE_V19_1
snout,LOW_RISK_BODY_CANDIDATE_V19_1
snow_on_body,LOW_RISK_BODY_CANDIDATE_V19_1
space_skin,LOW_RISK_BODY_CANDIDATE_V19_1
spade_facial_mark,LOW_RISK_BODY_CANDIDATE_V19_1
spade_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
spade_vine_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
sparkle_facial_mark,LOW_RISK_BODY_CANDIDATE_V19_1
sparse_arm_hair,LOW_RISK_BODY_CANDIDATE_V19_1
sparse_back_hair,LOW_RISK_BODY_CANDIDATE_V19_1
sparse_leg_hair,LOW_RISK_BODY_CANDIDATE_V19_1
sparse_stubble,LOW_RISK_BODY_CANDIDATE_V19_1
sperm_cell,LOW_RISK_BODY_CANDIDATE_V19_1
sphere_body,LOW_RISK_BODY_CANDIDATE_V19_1
spider_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
spider_web_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
spike_piercing,LOW_RISK_BODY_CANDIDATE_V19_1
spiked_arm,LOW_RISK_BODY_CANDIDATE_V19_1
spiked_armor,LOW_RISK_BODY_CANDIDATE_V19_1
spiked_horns,LOW_RISK_BODY_CANDIDATE_V19_1
spiked_knuckles,LOW_RISK_BODY_CANDIDATE_V19_1
spiked_tail,LOW_RISK_BODY_CANDIDATE_V19_1
spiked_wings,LOW_RISK_BODY_CANDIDATE_V19_1
spinal_cord,LOW_RISK_BODY_CANDIDATE_V19_1
spine,LOW_RISK_BODY_CANDIDATE_V19_1
spine_bumps,LOW_RISK_BODY_CANDIDATE_V19_1
spines,LOW_RISK_BODY_CANDIDATE_V19_1
spiral_cheeks,LOW_RISK_BODY_CANDIDATE_V19_1
spiral_fingerprint,LOW_RISK_BODY_CANDIDATE_V19_1
spiral_horn,LOW_RISK_BODY_CANDIDATE_V19_1
split-color_skin,LOW_RISK_BODY_CANDIDATE_V19_1
split_head,LOW_RISK_BODY_CANDIDATE_V19_1
sports_sunglasses,LOW_RISK_BODY_CANDIDATE_V19_1
spotted_skin,LOW_RISK_BODY_CANDIDATE_V19_1
spotted_tail,LOW_RISK_BODY_CANDIDATE_V19_1
sprain,LOW_RISK_BODY_CANDIDATE_V19_1
spyglass,LOW_RISK_BODY_CANDIDATE_V19_1
square-end_necktie,LOW_RISK_BODY_CANDIDATE_V19_1
square_neckline,LOW_RISK_BODY_CANDIDATE_V19_1
squirrel_ears,LOW_RISK_BODY_CANDIDATE_V19_1
squirrel_tail,LOW_RISK_BODY_CANDIDATE_V19_1
stained_glass,LOW_RISK_BODY_CANDIDATE_V19_1
stained_glass_print,LOW_RISK_BODY_CANDIDATE_V19_1
standing_on_three_legs,LOW_RISK_BODY_CANDIDATE_V19_1
star_necklace,LOW_RISK_BODY_CANDIDATE_V19_1
star_rail_special_pass_(honkai:_star_rail),LOW_RISK_BODY_CANDIDATE_V19_1
starry_skin,LOW_RISK_BODY_CANDIDATE_V19_1
steam_from_nose,LOW_RISK_BODY_CANDIDATE_V19_1
steaming_body,LOW_RISK_BODY_CANDIDATE_V19_1
steepled_fingers,LOW_RISK_BODY_CANDIDATE_V19_1
sternum,LOW_RISK_BODY_CANDIDATE_V19_1
stethoscope_around_neck,LOW_RISK_BODY_CANDIDATE_V19_1
stiff_tail,LOW_RISK_BODY_CANDIDATE_V19_1
stigmata,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_arm,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_clothes,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_eye,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_face,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_fingers,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_forehead,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_hand,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_leg,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_neck,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_tail,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_torso,LOW_RISK_BODY_CANDIDATE_V19_1
stitched_wrist,LOW_RISK_BODY_CANDIDATE_V19_1
stitches,LOW_RISK_BODY_CANDIDATE_V19_1
stitching,LOW_RISK_BODY_CANDIDATE_V19_1
stomacher,LOW_RISK_BODY_CANDIDATE_V19_1
stopwatch_around_neck,LOW_RISK_BODY_CANDIDATE_V19_1
strangulation_mark,LOW_RISK_BODY_CANDIDATE_V19_1
stretch_marks,LOW_RISK_BODY_CANDIDATE_V19_1
stretched_neck,LOW_RISK_BODY_CANDIDATE_V19_1
striped_neckerchief,LOW_RISK_BODY_CANDIDATE_V19_1
striped_necktie,LOW_RISK_BODY_CANDIDATE_V19_1
striped_skin,LOW_RISK_BODY_CANDIDATE_V19_1
striped_tail,LOW_RISK_BODY_CANDIDATE_V19_1
strong,LOW_RISK_BODY_CANDIDATE_V19_1
subdermal_port,LOW_RISK_BODY_CANDIDATE_V19_1
suggestive_fluid,LOW_RISK_BODY_CANDIDATE_V19_1
sun_necklace,LOW_RISK_BODY_CANDIDATE_V19_1
sunburn,LOW_RISK_BODY_CANDIDATE_V19_1
sunglasses,LOW_RISK_BODY_CANDIDATE_V19_1
surgical_scar,LOW_RISK_BODY_CANDIDATE_V19_1
surprised_arms,LOW_RISK_BODY_CANDIDATE_V19_1
swastika_tattoo,LOW_RISK_BODY_CANDIDATE_V19_1
tadpole_tail,LOW_RISK_BODY_CANDIDATE_V19_1
tail,LOW_RISK_BODY_CANDIDATE_V19_1
tail_bell,LOW_RISK_BODY_CANDIDATE_V19_1
tail_blade,LOW_RISK_BODY_CANDIDATE_V19_1
tail_flower,LOW_RISK_BODY_CANDIDATE_V19_1
tail_legs,LOW_RISK_BODY_CANDIDATE_V19_1
tail_lock,LOW_RISK_BODY_CANDIDATE_V19_1
tail_ornament,LOW_RISK_BODY_CANDIDATE_V19_1
tail_piercing,LOW_RISK_BODY_CANDIDATE_V19_1
tail_raised,LOW_RISK_BODY_CANDIDATE_V19_1
tail_stand,LOW_RISK_BODY_CANDIDATE_V19_1
tail_tuft,LOW_RISK_BODY_CANDIDATE_V19_1
