canonical_tag,v2_home,v3_state,v3_home,migration_state,difference_class,difference_detail,evidence_path
ashe_(under_the_moon),under_the_moon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashido_mina,boku_no_hero_academia,HOME_CONFIRMED,boku_no_hero_academia,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""boku_no_hero_academia"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-0dbb85815a97a2061790ebc2""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""ashido_mina"",""object_key"":""boku_no_hero_academia"",""evidence_id"":""ev3-0dbb85815a97a2061790ebc2""}]}]"
ashigara_(aoki_hagane_no_arpeggio),aoki_hagane_no_arpeggio,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashigara_(housamo),tokyo_afterschool_summoners,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashigara_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-646742db47a601e49fa75d1c""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""ashigara_(kancolle)"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-646742db47a601e49fa75d1c""}]},{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-c1dea8afb52378ce5d504069"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ashigara_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-c1dea8afb52378ce5d504069""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
ashigara_kai_ni_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-cacefabbebf07fda2f969a41""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""ashigara_kai_ni_(kancolle)"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-cacefabbebf07fda2f969a41""}]},{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-aebba0b27f74f6139d36eef1"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ashigara_kai_ni_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-aebba0b27f74f6139d36eef1""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
ashiya_(senran_kagura),senran_kagura,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashiya_douman_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-73d1858e8e42da2e97e15a6a"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ashiya_douman_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-73d1858e8e42da2e97e15a6a""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
ashley_(pokemon),pokemon,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashley_(warioware),warioware,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashlock_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashru_(genshin_impact),genshin_impact,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
ashtarte_(dungeon_and_fighter),dungeon_and_fighter,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashur_(trickcal),trickcal,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashveil_(honkai:_star_rail),honkai:_star_rail,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
ashwatthama_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-8b6a34991910d1e4290207d2"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ashwatthama_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-8b6a34991910d1e4290207d2""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
asian_small-clawed_otter_(kemono_friends),kemono_friends,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
askr_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
aslaug_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-f3a536ee94e12da31284738f"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aslaug_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-f3a536ee94e12da31284738f""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
asmoday_(genshin_impact),genshin_impact,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,
asmodeus_(megido72),megido72,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asmodeus_(shinrabanshou),shinrabanshou,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asmodeus_(umineko),umineko_no_naku_koro_ni,HOME_CONFIRMED,umineko_no_naku_koro_ni,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""umineko_no_naku_koro_ni"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-6db9d423fbd6893545db1190"",""ev3-05617c9b35697fe3fb05493d""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""asmodeus_(umineko)"",""object_key"":""umineko"",""evidence_id"":""ev3-6db9d423fbd6893545db1190""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""umineko"",""object_key"":""umineko_no_naku_koro_ni"",""evidence_id"":""ev3-05617c9b35697fe3fb05493d""}]}]"
asparagus_(girls_und_panzer),girls_und_panzer,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
assal_(sennen_sensou_aigis),sennen_sensou_aigis,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
assam_(girls_und_panzer),girls_und_panzer,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
assassin_(fate/zero),fate_(series),HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=POLICY_ROOT_NORMALIZATION; v2_provenance=docs/issue180/AUTHORITY_POLICY_V1.md; no validated v3 path to old HOME.,
assassin_(learning_with_manga!_fgo),learning_with_manga!_fgo,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
assassin_(ragnarok_online),ragnarok_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
assassin_cross_(ragnarok_online),ragnarok_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asta_(black_clover),black_clover,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asta_(honkai:_star_rail),honkai:_star_rail,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astaroth_(p&d),puzzle_&_dragons,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astaroth_(shinrabanshou),shinrabanshou,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
aster_(granblue_fantasy),granblue_fantasy,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
aster_(nu_carnival),nu_carnival,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asterios_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-96ca09cbeedd6b3f2bdabcb4"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""asterios_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-96ca09cbeedd6b3f2bdabcb4""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
astesia_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astgenne_(arknights),arknights,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astolfo_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-722c1f2e560aae38ee477c7e"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""astolfo_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-722c1f2e560aae38ee477c7e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
astolfo_(rider)_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-82c1fc1d97577a8f76b87449""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""astolfo_(rider)_(fate)"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-82c1fc1d97577a8f76b87449""}]},{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-c30d9340dd3cd02c993f4f4e"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""astolfo_(rider)_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-c30d9340dd3cd02c993f4f4e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]},{""home"":""fate_(series)"",""kind"":""VARIANT_INHERITANCE"",""evidence_ids"":[""ev3-bb446356bd57e609e3febbf5"",""ev3-722c1f2e560aae38ee477c7e"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""VARIANT_OF"",""subject_key"":""astolfo_(rider)_(fate)"",""object_key"":""astolfo_(fate)"",""evidence_id"":""ev3-bb446356bd57e609e3febbf5""},{""relation_type"":""MEMBER_OF"",""subject_key"":""astolfo_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-722c1f2e560aae38ee477c7e""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
aston_machan_(umamusume),umamusume,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astosis_(live_a_hero),live_a_hero,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astraea_(fate),fate_(series),HOME_CONFIRMED,fate_(series),SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""fate_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-41cd2017632fd4ed4d8206f5"",""ev3-ddf5e4b0ac2eb16bc7edfa87""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""astraea_(fate)"",""object_key"":""fate"",""evidence_id"":""ev3-41cd2017632fd4ed4d8206f5""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fate"",""object_key"":""fate_(series)"",""evidence_id"":""ev3-ddf5e4b0ac2eb16bc7edfa87""}]}]"
astraea_(sora_no_otoshimono),sora_no_otoshimono,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
astrid_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asugi_(fire_emblem),fire_emblem,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asui_tsuyu,boku_no_hero_academia,HOME_CONFIRMED,boku_no_hero_academia,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""boku_no_hero_academia"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-40efc5ebb1c9e337b2411fc9""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""asui_tsuyu"",""object_key"":""boku_no_hero_academia"",""evidence_id"":""ev3-40efc5ebb1c9e337b2411fc9""}]}]"
asuka_(senran_kagura),senran_kagura,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asuka_hina,nijisanji,HOME_CONFIRMED,nijisanji,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""nijisanji"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-f8da31c676b1df536b426950""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""asuka_hina"",""object_key"":""nijisanji"",""evidence_id"":""ev3-f8da31c676b1df536b426950""}]}]"
asuka_mirai_(aikatsu_friends!),aikatsu_friends!,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asuna_(blue_archive),blue_archive,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asuna_(bunny)_(blue_archive),blue_archive,HOME_CONFIRMED,blue_archive,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""blue_archive"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-67aee9debda6514d1539d01b""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""asuna_(bunny)_(blue_archive)"",""object_key"":""blue_archive"",""evidence_id"":""ev3-67aee9debda6514d1539d01b""}]}]"
asuna_(sao),sword_art_online,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asuna_(school_uniform)_(blue_archive),blue_archive,HOME_CONFIRMED,blue_archive,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""blue_archive"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-8611dadf420eb704d42d7d2f""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""asuna_(school_uniform)_(blue_archive)"",""object_key"":""blue_archive"",""evidence_id"":""ev3-8611dadf420eb704d42d7d2f""}]}]"
asura_(elsword),elsword,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
asura_(onmyoji),onmyoji,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
atago_(azur_lane),azur_lane,HOME_UNRESOLVED,,V3_UNRESOLVED,EVIDENCE_MIGRATION_ERROR,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,
atago_(kancolle),kantai_collection,HOME_CONFIRMED,kantai_collection,SAME_HOME,,Same HOME recovered through a validated v3 evidence path.,"[{""home"":""kantai_collection"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-ccba84fd464b8d44d9008af7""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""atago_(kancolle)"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-ccba84fd464b8d44d9008af7""}]},{""home"":""kantai_collection"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-84afc0a5069c8a1f6ca3315d"",""ev3-1ad16c438c136c48d6cf9f43""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""atago_(kancolle)"",""object_key"":""kancolle"",""evidence_id"":""ev3-84afc0a5069c8a1f6ca3315d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kancolle"",""object_key"":""kantai_collection"",""evidence_id"":""ev3-1ad16c438c136c48d6cf9f43""}]}]"
