identity_key,candidate_state,reason
drawing_on_sand,ORDINARY_CLEAN,no_new_boundary_cue
drawing_on_self,ORDINARY_CLEAN,no_new_boundary_cue
drawing_on_snow,ORDINARY_CLEAN,no_new_boundary_cue
drawing_sword,ORDINARY_CLEAN,no_new_boundary_cue
dribbling_(basketball),ORDINARY_CLEAN,no_new_boundary_cue
drinking,ORDINARY_CLEAN,no_new_boundary_cue
drinking_straw_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
drive-by,ORDINARY_CLEAN,no_new_boundary_cue
driving,ORDINARY_CLEAN,no_new_boundary_cue
dropped_food,ORDINARY_CLEAN,no_new_boundary_cue
dropped_object,ORDINARY_CLEAN,no_new_boundary_cue
drowning,ORDINARY_CLEAN,no_new_boundary_cue
drying,ORDINARY_CLEAN,no_new_boundary_cue
drying_another's_hair,ORDINARY_CLEAN,no_new_boundary_cue
drying_hair,ORDINARY_CLEAN,no_new_boundary_cue
drying_own_hair,ORDINARY_CLEAN,no_new_boundary_cue
dual_wielding,ORDINARY_CLEAN,no_new_boundary_cue
duck_on_head,ORDINARY_CLEAN,no_new_boundary_cue
duel,ORDINARY_CLEAN,no_new_boundary_cue
duel_(yu-gi-oh!),ORDINARY_CLEAN,no_new_boundary_cue
duet,ORDINARY_CLEAN,no_new_boundary_cue
dusting,ORDINARY_CLEAN,no_new_boundary_cue
ear_cleaning,ORDINARY_CLEAN,no_new_boundary_cue
ear_picking,ORDINARY_CLEAN,no_new_boundary_cue
eat_me,ORDINARY_CLEAN,no_new_boundary_cue
eating,ORDINARY_CLEAN,no_new_boundary_cue
eating_contest,ORDINARY_CLEAN,no_new_boundary_cue
eating_hair,ORDINARY_CLEAN,no_new_boundary_cue
eating_non-food,ORDINARY_CLEAN,no_new_boundary_cue
eavesdropping,ORDINARY_CLEAN,no_new_boundary_cue
egg_laying,ORDINARY_CLEAN,no_new_boundary_cue
egosearching,ORDINARY_CLEAN,no_new_boundary_cue
elbow_carry,ORDINARY_CLEAN,no_new_boundary_cue
elbow_drop,ORDINARY_CLEAN,no_new_boundary_cue
elbow_on_another's_shoulder,ORDINARY_CLEAN,no_new_boundary_cue
elbow_on_arm,ORDINARY_CLEAN,no_new_boundary_cue
elbow_on_knee,ORDINARY_CLEAN,no_new_boundary_cue
elbow_on_leg,ORDINARY_CLEAN,no_new_boundary_cue
elbow_on_table,ORDINARY_CLEAN,no_new_boundary_cue
elbow_on_thigh,ORDINARY_CLEAN,no_new_boundary_cue
elbowing,ORDINARY_CLEAN,no_new_boundary_cue
elbows_on_knees,ORDINARY_CLEAN,no_new_boundary_cue
elbows_on_table,ORDINARY_CLEAN,no_new_boundary_cue
electrocution,ORDINARY_CLEAN,no_new_boundary_cue
electrokinesis,ORDINARY_CLEAN,no_new_boundary_cue
element_bending,ORDINARY_CLEAN,no_new_boundary_cue
encasement,ORDINARY_CLEAN,no_new_boundary_cue
entangled,ORDINARY_CLEAN,no_new_boundary_cue
entrance_ceremony,ORDINARY_CLEAN,no_new_boundary_cue
esports,ORDINARY_CLEAN,no_new_boundary_cue
exercising,ORDINARY_CLEAN,no_new_boundary_cue
exhaling_smoke,ORDINARY_CLEAN,no_new_boundary_cue
eye_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
eye_poke,ORDINARY_CLEAN,no_new_boundary_cue
eyelid_pull,ORDINARY_CLEAN,no_new_boundary_cue
eyewear_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
eyewear_switch,ORDINARY_CLEAN,no_new_boundary_cue
face_hold,ORDINARY_CLEAN,no_new_boundary_cue
face_in_ass,ORDINARY_CLEAN,no_new_boundary_cue
face_in_hands,ORDINARY_CLEAN,no_new_boundary_cue
face_in_pillow,ORDINARY_CLEAN,no_new_boundary_cue
face_in_shadow,ORDINARY_CLEAN,no_new_boundary_cue
face_on_another's_chest,ORDINARY_CLEAN,no_new_boundary_cue
face_squeeze,ORDINARY_CLEAN,no_new_boundary_cue
face_stretching,ORDINARY_CLEAN,no_new_boundary_cue
faceoff,ORDINARY_CLEAN,no_new_boundary_cue
facepalm,ORDINARY_CLEAN,no_new_boundary_cue
faceplant,ORDINARY_CLEAN,no_new_boundary_cue
family_bonding,ORDINARY_CLEAN,no_new_boundary_cue
fan_meeting,ORDINARY_CLEAN,no_new_boundary_cue
fan_speaking,ORDINARY_CLEAN,no_new_boundary_cue
fanning,ORDINARY_CLEAN,no_new_boundary_cue
fantasy_racism,ORDINARY_CLEAN,no_new_boundary_cue
father-son_kamehameha,ORDINARY_CLEAN,no_new_boundary_cue
fed_by_viewer,ORDINARY_CLEAN,no_new_boundary_cue
feeding,ORDINARY_CLEAN,no_new_boundary_cue
feeding_animal,ORDINARY_CLEAN,no_new_boundary_cue
feeding_viewer,ORDINARY_CLEAN,no_new_boundary_cue
feet_in_food,ORDINARY_CLEAN,no_new_boundary_cue
feet_on_chair,ORDINARY_CLEAN,no_new_boundary_cue
feet_on_table,ORDINARY_CLEAN,no_new_boundary_cue
fencing,ORDINARY_CLEAN,no_new_boundary_cue
fencing_suit,ORDINARY_CLEAN,no_new_boundary_cue
fetch,ORDINARY_CLEAN,no_new_boundary_cue
final_smash,ORDINARY_CLEAN,no_new_boundary_cue
finger_cannon,ORDINARY_CLEAN,no_new_boundary_cue
finger_claws,ORDINARY_CLEAN,no_new_boundary_cue
finger_counting,ORDINARY_CLEAN,no_new_boundary_cue
finger_counting_duo,ORDINARY_CLEAN,no_new_boundary_cue
finger_frame,ORDINARY_CLEAN,no_new_boundary_cue
finger_frame_duo,ORDINARY_CLEAN,no_new_boundary_cue
finger_frame_over_eye,ORDINARY_CLEAN,no_new_boundary_cue
finger_gun,ORDINARY_CLEAN,no_new_boundary_cue
finger_heart,ORDINARY_CLEAN,no_new_boundary_cue
finger_in_glove,ORDINARY_CLEAN,no_new_boundary_cue
finger_in_navel,ORDINARY_CLEAN,no_new_boundary_cue
finger_in_own_ear,ORDINARY_CLEAN,no_new_boundary_cue
finger_in_own_mouth,ORDINARY_CLEAN,no_new_boundary_cue
finger_on_eyewear,ORDINARY_CLEAN,no_new_boundary_cue
finger_on_forehead,ORDINARY_CLEAN,no_new_boundary_cue
finger_on_trigger,ORDINARY_CLEAN,no_new_boundary_cue
finger_painting,ORDINARY_CLEAN,no_new_boundary_cue
finger_pointer,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_another's_cheek,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_another's_mouth,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_another's_nose,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_cheek,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_eye,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_eyewear,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_face,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_mouth,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_own_chin,ORDINARY_CLEAN,no_new_boundary_cue
finger_to_own_nose,ORDINARY_CLEAN,no_new_boundary_cue
finger_twirl,ORDINARY_CLEAN,no_new_boundary_cue
finger_wagging,ORDINARY_CLEAN,no_new_boundary_cue
finger_wrap,ORDINARY_CLEAN,no_new_boundary_cue
finger_writing,ORDINARY_CLEAN,no_new_boundary_cue
fingers_between_toes,ORDINARY_CLEAN,no_new_boundary_cue
fingers_on_another's_face,ORDINARY_CLEAN,no_new_boundary_cue
fingers_to_cheek,ORDINARY_CLEAN,no_new_boundary_cue
fingers_to_cheeks,ORDINARY_CLEAN,no_new_boundary_cue
fingers_to_mouth,ORDINARY_CLEAN,no_new_boundary_cue
finishing_move,ORDINARY_CLEAN,no_new_boundary_cue
fireman's_carry,ORDINARY_CLEAN,no_new_boundary_cue
firing,ORDINARY_CLEAN,no_new_boundary_cue
firing_at_viewer,ORDINARY_CLEAN,no_new_boundary_cue
first_aid,ORDINARY_CLEAN,no_new_boundary_cue
fish_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
fish_on_head,ORDINARY_CLEAN,no_new_boundary_cue
fishing,ORDINARY_CLEAN,no_new_boundary_cue
fist_bump,ORDINARY_CLEAN,no_new_boundary_cue
fist_bumping_viewer,ORDINARY_CLEAN,no_new_boundary_cue
fist_in_hand,ORDINARY_CLEAN,no_new_boundary_cue
fist_pump,ORDINARY_CLEAN,no_new_boundary_cue
fist_shaking,ORDINARY_CLEAN,no_new_boundary_cue
flamenco,ORDINARY_CLEAN,no_new_boundary_cue
flick,ORDINARY_CLEAN,no_new_boundary_cue
flipping_food,ORDINARY_CLEAN,no_new_boundary_cue
flirting,ORDINARY_CLEAN,no_new_boundary_cue
flirting_10_image_response,ORDINARY_CLEAN,no_new_boundary_cue
florakinesis,ORDINARY_CLEAN,no_new_boundary_cue
folding,ORDINARY_CLEAN,no_new_boundary_cue
following,ORDINARY_CLEAN,no_new_boundary_cue
food_bite,ORDINARY_CLEAN,no_new_boundary_cue
food_theft,ORDINARY_CLEAN,no_new_boundary_cue
foot_against_wall,ORDINARY_CLEAN,no_new_boundary_cue
foot_kabedon,ORDINARY_CLEAN,no_new_boundary_cue
foot_on_another's_ass,ORDINARY_CLEAN,no_new_boundary_cue
foot_on_another's_back,ORDINARY_CLEAN,no_new_boundary_cue
foot_on_another's_chest,ORDINARY_CLEAN,no_new_boundary_cue
foot_on_another's_face,ORDINARY_CLEAN,no_new_boundary_cue
foot_on_table,ORDINARY_CLEAN,no_new_boundary_cue
foot_on_weapon,ORDINARY_CLEAN,no_new_boundary_cue
footsies,ORDINARY_CLEAN,no_new_boundary_cue
force-feeding,ORDINARY_CLEAN,no_new_boundary_cue
forced_dressing,ORDINARY_CLEAN,no_new_boundary_cue
forced_to_watch,ORDINARY_CLEAN,no_new_boundary_cue
forehead-to-forehead,ORDINARY_CLEAN,no_new_boundary_cue
forehead_flick,ORDINARY_CLEAN,no_new_boundary_cue
fox_mousing,ORDINARY_CLEAN,no_new_boundary_cue
fox_shadow_puppet,ORDINARY_CLEAN,no_new_boundary_cue
free_hugs,ORDINARY_CLEAN,no_new_boundary_cue
freediving,ORDINARY_CLEAN,no_new_boundary_cue
furoshiki_around_neck,ORDINARY_CLEAN,no_new_boundary_cue
fusion_dance,ORDINARY_CLEAN,no_new_boundary_cue
gambling,ORDINARY_CLEAN,no_new_boundary_cue
gardening,ORDINARY_CLEAN,no_new_boundary_cue
geokinesis,ORDINARY_CLEAN,no_new_boundary_cue
girl_sandwich,ORDINARY_CLEAN,no_new_boundary_cue
giving,ORDINARY_CLEAN,no_new_boundary_cue
giving_flower,ORDINARY_CLEAN,no_new_boundary_cue
giving_food,ORDINARY_CLEAN,no_new_boundary_cue
glomp,ORDINARY_CLEAN,no_new_boundary_cue
goldfish_scooping,ORDINARY_CLEAN,no_new_boundary_cue
golf,ORDINARY_CLEAN,no_new_boundary_cue
gossip,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_arm,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_chin,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_dress,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_face,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_hair,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_hand,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_head,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_nose,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_shirt,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_sleeve,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_twintails,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_another's_wing,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_from_behind,ORDINARY_CLEAN,no_new_boundary_cue
grabbing_own_hair,ORDINARY_CLEAN,no_new_boundary_cue
grape_stomping,ORDINARY_CLEAN,no_new_boundary_cue
grazing_(livestock),ORDINARY_CLEAN,no_new_boundary_cue
grooming,ORDINARY_CLEAN,no_new_boundary_cue
group_battle,ORDINARY_CLEAN,no_new_boundary_cue
guided_hand_on_cheek,ORDINARY_CLEAN,no_new_boundary_cue
guiding_hand,ORDINARY_CLEAN,no_new_boundary_cue
hacking,ORDINARY_CLEAN,no_new_boundary_cue
hadanugi_dousa,ORDINARY_CLEAN,no_new_boundary_cue
hadouken,ORDINARY_CLEAN,no_new_boundary_cue
hair_in_another's_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hair_in_own_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hair_lift,ORDINARY_CLEAN,no_new_boundary_cue
hair_tie_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hairdressing,ORDINARY_CLEAN,no_new_boundary_cue
half-heart_hands,ORDINARY_CLEAN,no_new_boundary_cue
hand_chains,ORDINARY_CLEAN,no_new_boundary_cue
hand_glasses,ORDINARY_CLEAN,no_new_boundary_cue
hand_grab,ORDINARY_CLEAN,no_new_boundary_cue
hand_grip,ORDINARY_CLEAN,no_new_boundary_cue
hand_hair,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_another's_clothes,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_another's_glove,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_another's_hair,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_another's_pantyhose,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_another's_pocket,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_clothes,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_jacket,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_own_hair,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_own_pantyhose,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_pantyhose,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_pocket,ORDINARY_CLEAN,no_new_boundary_cue
hand_in_thighhighs,ORDINARY_CLEAN,no_new_boundary_cue
hand_milking,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_animal,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_arm,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_back,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_cheek,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_chin,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_face,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_forehead,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_hand,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_hat,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_head,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_headwear,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_hip,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_knee,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_leg,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_nape,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_neck,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_shoulder,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_stomach,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_waist,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_another's_wrist,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_bed,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_belt,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_blade,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_book,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_cane,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_chair,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_eyewear,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_floor,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_glass,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_goggles,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_ground,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_handle,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_headphones,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_headset,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_headwear,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_helmet,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_hilt,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_lap,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_mask,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_mirror,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_ankle,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_arm,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_back,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_cheek,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_chin,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_elbow,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_face,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_forehead,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_hat,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_head,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_hip,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_knee,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_leg,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_neck,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_opposite_hip,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_shoulder,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_stomach,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_own_wrist,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_railing,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_sheath,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_shield,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_table,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_wall,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_weapon,ORDINARY_CLEAN,no_new_boundary_cue
hand_on_window,ORDINARY_CLEAN,no_new_boundary_cue
hand_over_another's_eyes,ORDINARY_CLEAN,no_new_boundary_cue
hand_over_another's_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hand_over_eye,ORDINARY_CLEAN,no_new_boundary_cue
hand_over_heart,ORDINARY_CLEAN,no_new_boundary_cue
hand_over_own_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hand_rest,ORDINARY_CLEAN,no_new_boundary_cue
hand_to_blade,ORDINARY_CLEAN,no_new_boundary_cue
hand_to_forehead,ORDINARY_CLEAN,no_new_boundary_cue
hand_to_hand,ORDINARY_CLEAN,no_new_boundary_cue
hand_to_head,ORDINARY_CLEAN,no_new_boundary_cue
hand_to_own_mouth,ORDINARY_CLEAN,no_new_boundary_cue
hand_to_weapon,ORDINARY_CLEAN,no_new_boundary_cue
hand_under_dress,ORDINARY_CLEAN,no_new_boundary_cue
hand_under_pillow,ORDINARY_CLEAN,no_new_boundary_cue
hand_under_shirt,ORDINARY_CLEAN,no_new_boundary_cue
hand_under_skirt,ORDINARY_CLEAN,no_new_boundary_cue
handkerchief_biting,ORDINARY_CLEAN,no_new_boundary_cue
hands_in_another's_hair,ORDINARY_CLEAN,no_new_boundary_cue
hands_in_another's_pockets,ORDINARY_CLEAN,no_new_boundary_cue
hands_in_opposite_sleeves,ORDINARY_CLEAN,no_new_boundary_cue
hands_in_own_hair,ORDINARY_CLEAN,no_new_boundary_cue
hands_in_pocket,ORDINARY_CLEAN,no_new_boundary_cue
hands_in_pockets,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_arm,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_arms,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_back,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_cheeks,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_face,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_hands,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_head,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_hips,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_knees,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_leg,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_legs,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_neck,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_shoulder,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_shoulders,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_stomach,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_waist,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_another's_wrists,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_bed,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_eyewear,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_floor,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_ground,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_headphones,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_headwear,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_hilt,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_lap,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_arms,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_back,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_cheeks,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_chin,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_face,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_head,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_hips,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_knee,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_knees,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_leg,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_legs,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_neck,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_shoulders,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_own_stomach,ORDINARY_CLEAN,no_new_boundary_cue
hands_on_table,ORDINARY_CLEAN,no_new_boundary_cue
hands_under_chin,ORDINARY_CLEAN,no_new_boundary_cue
hands_under_legs,ORDINARY_CLEAN,no_new_boundary_cue
handshake,ORDINARY_CLEAN,no_new_boundary_cue
handstop,ORDINARY_CLEAN,no_new_boundary_cue
hanetsuki,ORDINARY_CLEAN,no_new_boundary_cue
hanging_from_ceiling,ORDINARY_CLEAN,no_new_boundary_cue
hanging_from_tree,ORDINARY_CLEAN,no_new_boundary_cue
hanging_on,ORDINARY_CLEAN,no_new_boundary_cue
hanging_on_arm,ORDINARY_CLEAN,no_new_boundary_cue
hanging_wedgie,ORDINARY_CLEAN,no_new_boundary_cue
hat_tip,ORDINARY_CLEAN,no_new_boundary_cue
hat_tug,ORDINARY_CLEAN,no_new_boundary_cue
hatsumode,ORDINARY_CLEAN,no_new_boundary_cue
head_between_knees,ORDINARY_CLEAN,no_new_boundary_cue
head_bump,ORDINARY_CLEAN,no_new_boundary_cue
head_grab,ORDINARY_CLEAN,no_new_boundary_cue
head_hold,ORDINARY_CLEAN,no_new_boundary_cue
head_on_another's_back,ORDINARY_CLEAN,no_new_boundary_cue
head_on_another's_shoulder,ORDINARY_CLEAN,no_new_boundary_cue
head_on_another's_stomach,ORDINARY_CLEAN,no_new_boundary_cue
head_on_arm,ORDINARY_CLEAN,no_new_boundary_cue
head_on_back,ORDINARY_CLEAN,no_new_boundary_cue
head_on_ground,ORDINARY_CLEAN,no_new_boundary_cue
head_on_hand,ORDINARY_CLEAN,no_new_boundary_cue
head_on_hands,ORDINARY_CLEAN,no_new_boundary_cue
head_on_head,ORDINARY_CLEAN,no_new_boundary_cue
head_on_knee,ORDINARY_CLEAN,no_new_boundary_cue
head_on_knees,ORDINARY_CLEAN,no_new_boundary_cue
head_on_own_shoulder,ORDINARY_CLEAN,no_new_boundary_cue
head_on_pillow,ORDINARY_CLEAN,no_new_boundary_cue
head_on_table,ORDINARY_CLEAN,no_new_boundary_cue
head_pinned_down,ORDINARY_CLEAN,no_new_boundary_cue
head_rest,ORDINARY_CLEAN,no_new_boundary_cue
head_rub,ORDINARY_CLEAN,no_new_boundary_cue
headbutt,ORDINARY_CLEAN,no_new_boundary_cue
headdesk,ORDINARY_CLEAN,no_new_boundary_cue
headlock,ORDINARY_CLEAN,no_new_boundary_cue
headpat,ORDINARY_CLEAN,no_new_boundary_cue
headpatting_viewer,ORDINARY_CLEAN,no_new_boundary_cue
healing,ORDINARY_CLEAN,no_new_boundary_cue
healing_animal,ORDINARY_CLEAN,no_new_boundary_cue
heart_arms,ORDINARY_CLEAN,no_new_boundary_cue
heart_arms_duo,ORDINARY_CLEAN,no_new_boundary_cue
heart_arms_trio,ORDINARY_CLEAN,no_new_boundary_cue
heart_floating_above_hand,ORDINARY_CLEAN,no_new_boundary_cue
heart_hands,ORDINARY_CLEAN,no_new_boundary_cue
heart_hands_duo,ORDINARY_CLEAN,no_new_boundary_cue
heart_hands_failure,ORDINARY_CLEAN,no_new_boundary_cue
heart_hands_over_eye,ORDINARY_CLEAN,no_new_boundary_cue
heart_hands_trio,ORDINARY_CLEAN,no_new_boundary_cue
heart_in_heart_hands,ORDINARY_CLEAN,no_new_boundary_cue
heart_in_mouth,ORDINARY_CLEAN,no_new_boundary_cue
held_down,ORDINARY_CLEAN,no_new_boundary_cue
helping,ORDINARY_CLEAN,no_new_boundary_cue
henshin,ORDINARY_CLEAN,no_new_boundary_cue
hide_and_seek,ORDINARY_CLEAN,no_new_boundary_cue
hiding,ORDINARY_CLEAN,no_new_boundary_cue
hiding_behind_another,ORDINARY_CLEAN,no_new_boundary_cue
high_five,ORDINARY_CLEAN,no_new_boundary_cue
hiking,ORDINARY_CLEAN,no_new_boundary_cue
hissing,ORDINARY_CLEAN,no_new_boundary_cue
hitchhiking,ORDINARY_CLEAN,no_new_boundary_cue
holding,ORDINARY_CLEAN,no_new_boundary_cue
holding_above_head,ORDINARY_CLEAN,no_new_boundary_cue
holding_animal,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_ankle,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_ankles,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_arm,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_hair,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_horns,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_leg,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_legs,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_waist,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_wrist,ORDINARY_CLEAN,no_new_boundary_cue
holding_another's_wrists,ORDINARY_CLEAN,no_new_boundary_cue
holding_back,ORDINARY_CLEAN,no_new_boundary_cue
holding_behind_back,ORDINARY_CLEAN,no_new_boundary_cue
holding_behind_neck,ORDINARY_CLEAN,no_new_boundary_cue
holding_belly,ORDINARY_CLEAN,no_new_boundary_cue
holding_bird,ORDINARY_CLEAN,no_new_boundary_cue
holding_bug,ORDINARY_CLEAN,no_new_boundary_cue
holding_butterfly,ORDINARY_CLEAN,no_new_boundary_cue
